Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Randomise questionnaire elements?,Question Key,Response
20,1647346484299,15/03/2022 12:14:44,1647346484130,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,7
21,1647346484299,15/03/2022 12:14:44,1647346484131,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,8
22,1647346484299,15/03/2022 12:14:44,1647346484131,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,6
23,1647346484386,15/03/2022 12:14:44,1647346484131,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,7
24,1647346484386,15/03/2022 12:14:44,1647346484131,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,8
25,1647346484386,15/03/2022 12:14:44,1647346484131,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,6
26,1647346484386,15/03/2022 12:14:44,1647346484132,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,8
27,1647346484386,15/03/2022 12:14:44,1647346484132,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,6
28,1647346484386,15/03/2022 12:14:44,1647346484132,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,7
29,1647346484386,15/03/2022 12:14:44,1647346484132,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,7
30,1647346484386,15/03/2022 12:14:44,1647346484132,1,15/03/2022 13:14:44,73265,15,questionnaire-37ue,,20399942,BLIND,6051971,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x569,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,46679
1,1647197076393,13/03/2022 18:44:36,1647197076174,1,13/03/2022 19:44:36,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1647197120854,13/03/2022 18:45:20,1647197120682,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0,9
3,1647197120932,13/03/2022 18:45:20,1647197120683,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1,6
4,1647197120932,13/03/2022 18:45:20,1647197120683,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2,7
5,1647197120932,13/03/2022 18:45:20,1647197120683,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3,6
6,1647197120932,13/03/2022 18:45:20,1647197120683,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4,7
7,1647197120932,13/03/2022 18:45:20,1647197120683,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5,7
8,1647197120932,13/03/2022 18:45:20,1647197120683,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6,5
9,1647197120932,13/03/2022 18:45:20,1647197120683,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7,5
10,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8,6
11,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9,4
12,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10,6
13,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11,4
14,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12,6
15,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13,6
16,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,10
17,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,7
18,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,8
19,1647197120932,13/03/2022 18:45:20,1647197120684,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,7
20,1647197120932,13/03/2022 18:45:20,1647197120685,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,8
21,1647197120932,13/03/2022 18:45:20,1647197120685,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,8
22,1647197120932,13/03/2022 18:45:20,1647197120685,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,6
23,1647197121007,13/03/2022 18:45:21,1647197120685,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,6
24,1647197121007,13/03/2022 18:45:21,1647197120685,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,7
25,1647197121007,13/03/2022 18:45:21,1647197120686,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,5
26,1647197121007,13/03/2022 18:45:21,1647197120686,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,7
27,1647197121007,13/03/2022 18:45:21,1647197120686,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,5
28,1647197121007,13/03/2022 18:45:21,1647197120686,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,7
29,1647197121007,13/03/2022 18:45:21,1647197120686,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,7
30,1647197121007,13/03/2022 18:45:21,1647197120686,1,13/03/2022 19:45:20,73265,15,questionnaire-37ue,,20346868,BLIND,6034899,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,44512
1,1647170303546,13/03/2022 11:18:23,1647170305427,1,13/03/2022 12:18:25,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1366x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1647170364179,13/03/2022 11:19:24,1647170366098,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0,9
3,1647170364288,13/03/2022 11:19:24,1647170366100,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1,4
4,1647170364288,13/03/2022 11:19:24,1647170366100,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2,3
5,1647170364288,13/03/2022 11:19:24,1647170366100,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3,3
6,1647170364288,13/03/2022 11:19:24,1647170366101,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4,5
7,1647170364288,13/03/2022 11:19:24,1647170366101,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5,4
8,1647170364288,13/03/2022 11:19:24,1647170366101,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6,2
9,1647170364288,13/03/2022 11:19:24,1647170366101,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7,2
10,1647170364288,13/03/2022 11:19:24,1647170366102,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8,5
11,1647170364288,13/03/2022 11:19:24,1647170366102,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9,4
12,1647170364288,13/03/2022 11:19:24,1647170366102,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10,6
13,1647170364288,13/03/2022 11:19:24,1647170366103,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11,4
14,1647170364288,13/03/2022 11:19:24,1647170366103,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12,6
15,1647170364288,13/03/2022 11:19:24,1647170366103,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13,6
16,1647170364288,13/03/2022 11:19:24,1647170366103,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,10
17,1647170364288,13/03/2022 11:19:24,1647170366104,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,5
18,1647170364288,13/03/2022 11:19:24,1647170366104,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,4
19,1647170364288,13/03/2022 11:19:24,1647170366104,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,4
20,1647170364288,13/03/2022 11:19:24,1647170366105,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,6
21,1647170364288,13/03/2022 11:19:24,1647170366105,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,5
22,1647170364288,13/03/2022 11:19:24,1647170366105,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,3
23,1647170364382,13/03/2022 11:19:24,1647170366106,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,3
24,1647170364382,13/03/2022 11:19:24,1647170366106,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,6
25,1647170364382,13/03/2022 11:19:24,1647170366106,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,5
26,1647170364382,13/03/2022 11:19:24,1647170366107,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,7
27,1647170364382,13/03/2022 11:19:24,1647170366107,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,5
28,1647170364382,13/03/2022 11:19:24,1647170366107,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,7
29,1647170364382,13/03/2022 11:19:24,1647170366107,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,7
30,1647170364382,13/03/2022 11:19:24,1647170366108,1,13/03/2022 12:19:26,73265,15,questionnaire-37ue,,20338246,BLIND,6032158,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1349x657,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,60681
1,1647013212194,11/03/2022 15:40:12,1647013212131,1,11/03/2022 16:40:12,73265,15,questionnaire-37ue,,20304393,BLIND,6022522,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1647013257902,11/03/2022 15:40:57,1647013257861,1,11/03/2022 16:40:57,73265,15,questionnaire-37ue,,20304393,BLIND,6022522,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0,2
3,1647013257990,11/03/2022 15:40:57,1647013257863,1,11/03/2022 16:40:57,73265,15,questionnaire-37ue,,20304393,BLIND,6022522,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1,4
4,1647013257990,11/03/2022 15:40:57,1647013257863,1,11/03/2022 16:40:57,73265,15,questionnaire-37ue,,20304393,BLIND,6022522,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2,3
5,1647013257990,11/03/2022 15:40:57,1647013257863,1,11/03/2022 16:40:57,73265,15,questionnaire-37ue,,20304393,BLIND,6022522,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3,4
6,1647013257990,11/03/2022 15:40:57,1647013257863,1,11/03/2022 16:40:57,73265,15,questionnaire-37ue,,20304393,BLIND,6022522,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4,5
