Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Randomise questionnaire elements?,Question Key,Response
9,1644942823494,15/02/2022 16:33:43,1644942823397,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7,5
10,1644942823494,15/02/2022 16:33:43,1644942823398,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8,7
11,1644942823494,15/02/2022 16:33:43,1644942823398,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9,3
12,1644942823494,15/02/2022 16:33:43,1644942823398,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10,6
13,1644942823494,15/02/2022 16:33:43,1644942823399,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11,4
14,1644942823494,15/02/2022 16:33:43,1644942823399,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12,8
15,1644942823494,15/02/2022 16:33:43,1644942823399,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13,3
16,1644942823494,15/02/2022 16:33:43,1644942823400,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0-quantised,8
17,1644942823494,15/02/2022 16:33:43,1644942823400,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1-quantised,8
18,1644942823494,15/02/2022 16:33:43,1644942823400,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2-quantised,8
19,1644942823494,15/02/2022 16:33:43,1644942823400,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3-quantised,7
20,1644942823494,15/02/2022 16:33:43,1644942823400,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4-quantised,6
21,1644942823494,15/02/2022 16:33:43,1644942823401,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5-quantised,6
22,1644942823494,15/02/2022 16:33:43,1644942823401,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6-quantised,6
23,1644942823559,15/02/2022 16:33:43,1644942823401,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7-quantised,6
24,1644942823559,15/02/2022 16:33:43,1644942823401,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8-quantised,8
25,1644942823559,15/02/2022 16:33:43,1644942823401,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9-quantised,4
26,1644942823559,15/02/2022 16:33:43,1644942823401,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10-quantised,7
27,1644942823559,15/02/2022 16:33:43,1644942823402,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11-quantised,5
28,1644942823559,15/02/2022 16:33:43,1644942823402,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12-quantised,9
29,1644942823559,15/02/2022 16:33:43,1644942823402,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13-quantised,4
30,1644942823559,15/02/2022 16:33:43,1644942823402,1,15/02/2022 17:33:43,73265,15,questionnaire-ty7a,,19468345,BLIND,5768042,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,END QUESTIONNAIRE,27553
1,1644942655634,15/02/2022 16:30:55,1644942655788,1,15/02/2022 17:30:55,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,BEGIN QUESTIONNAIRE,
2,1644942723321,15/02/2022 16:32:03,1644942723491,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0,4
3,1644942723383,15/02/2022 16:32:03,1644942723492,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1,4
4,1644942723383,15/02/2022 16:32:03,1644942723492,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2,3
5,1644942723383,15/02/2022 16:32:03,1644942723492,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3,4
6,1644942723383,15/02/2022 16:32:03,1644942723492,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4,4
7,1644942723383,15/02/2022 16:32:03,1644942723492,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5,3
8,1644942723383,15/02/2022 16:32:03,1644942723492,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6,3
9,1644942723383,15/02/2022 16:32:03,1644942723492,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7,2
10,1644942723383,15/02/2022 16:32:03,1644942723492,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8,2
11,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9,4
12,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10,4
13,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11,2
14,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12,2
15,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13,5
16,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0-quantised,5
17,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1-quantised,5
18,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2-quantised,4
19,1644942723383,15/02/2022 16:32:03,1644942723493,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3-quantised,5
20,1644942723383,15/02/2022 16:32:03,1644942723494,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4-quantised,5
21,1644942723383,15/02/2022 16:32:03,1644942723494,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5-quantised,4
22,1644942723383,15/02/2022 16:32:03,1644942723494,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6-quantised,4
23,1644942723462,15/02/2022 16:32:03,1644942723494,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7-quantised,3
24,1644942723462,15/02/2022 16:32:03,1644942723494,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8-quantised,3
25,1644942723462,15/02/2022 16:32:03,1644942723494,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9-quantised,5
26,1644942723462,15/02/2022 16:32:03,1644942723494,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10-quantised,5
27,1644942723462,15/02/2022 16:32:03,1644942723495,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11-quantised,3
28,1644942723462,15/02/2022 16:32:03,1644942723495,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12-quantised,3
29,1644942723462,15/02/2022 16:32:03,1644942723495,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13-quantised,6
30,1644942723462,15/02/2022 16:32:03,1644942723495,1,15/02/2022 17:32:03,73265,15,questionnaire-ty7a,,19468207,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,END QUESTIONNAIRE,67707
1,1644934702241,15/02/2022 14:18:22,1644934702169,1,15/02/2022 15:18:22,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,BEGIN QUESTIONNAIRE,
2,1644934727083,15/02/2022 14:18:47,1644934727032,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0,10
3,1644934727170,15/02/2022 14:18:47,1644934727033,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1,4
4,1644934727170,15/02/2022 14:18:47,1644934727034,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2,3
5,1644934727170,15/02/2022 14:18:47,1644934727034,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3,4
6,1644934727170,15/02/2022 14:18:47,1644934727034,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4,5
7,1644934727170,15/02/2022 14:18:47,1644934727034,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5,2
8,1644934727170,15/02/2022 14:18:47,1644934727034,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6,3
9,1644934727170,15/02/2022 14:18:47,1644934727034,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7,6
10,1644934727170,15/02/2022 14:18:47,1644934727034,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8,1
11,1644934727170,15/02/2022 14:18:47,1644934727034,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9,0
12,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10,8
13,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11,0
14,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12,2
15,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13,6
16,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0-quantised,11
17,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1-quantised,5
18,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2-quantised,4
19,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3-quantised,5
20,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4-quantised,6
21,1644934727170,15/02/2022 14:18:47,1644934727035,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5-quantised,3
22,1644934727170,15/02/2022 14:18:47,1644934727036,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6-quantised,4
23,1644934727239,15/02/2022 14:18:47,1644934727036,1,15/02/2022 15:18:47,73265,15,questionnaire-ty7a,,19461253,BLIND,5768867,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 97.0.1072.62,1440x900,1440x789,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7-quantised,7
