Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Randomise questionnaire elements?,Question Key,Response
28,1647091233862,12/03/2022 13:20:33,1647091233390,1,12/03/2022 14:20:33,73265,15,questionnaire-w32a,,20320714,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,8
29,1647091233862,12/03/2022 13:20:33,1647091233390,1,12/03/2022 14:20:33,73265,15,questionnaire-w32a,,20320714,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,9
30,1647091233862,12/03/2022 13:20:33,1647091233390,1,12/03/2022 14:20:33,73265,15,questionnaire-w32a,,20320714,BLIND,6021527,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,35790
1,1647007763754,11/03/2022 14:09:23,1647007762492,1,11/03/2022 15:09:22,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1647007814849,11/03/2022 14:10:14,1647007813544,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0,10
3,1647007814931,11/03/2022 14:10:14,1647007813546,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1,4
4,1647007814931,11/03/2022 14:10:14,1647007813547,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2,4
5,1647007814931,11/03/2022 14:10:14,1647007813547,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3,2
6,1647007814931,11/03/2022 14:10:14,1647007813547,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4,3
7,1647007814931,11/03/2022 14:10:14,1647007813547,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5,1
8,1647007814931,11/03/2022 14:10:14,1647007813547,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6,0
9,1647007814931,11/03/2022 14:10:14,1647007813547,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7,2
10,1647007814931,11/03/2022 14:10:14,1647007813547,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8,1
11,1647007814931,11/03/2022 14:10:14,1647007813548,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9,0
12,1647007814931,11/03/2022 14:10:14,1647007813549,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10,7
13,1647007814931,11/03/2022 14:10:14,1647007813549,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11,1
14,1647007814931,11/03/2022 14:10:14,1647007813549,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12,1
15,1647007814931,11/03/2022 14:10:14,1647007813549,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13,0
16,1647007814931,11/03/2022 14:10:14,1647007813550,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,11
17,1647007814931,11/03/2022 14:10:14,1647007813550,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,5
18,1647007814931,11/03/2022 14:10:14,1647007813550,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,5
19,1647007814931,11/03/2022 14:10:14,1647007813550,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,3
20,1647007814931,11/03/2022 14:10:14,1647007813550,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,4
21,1647007814931,11/03/2022 14:10:14,1647007813551,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,2
22,1647007814931,11/03/2022 14:10:14,1647007813551,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,1
23,1647007815036,11/03/2022 14:10:15,1647007813551,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,3
24,1647007815036,11/03/2022 14:10:15,1647007813551,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,2
25,1647007815036,11/03/2022 14:10:15,1647007813551,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,1
26,1647007815036,11/03/2022 14:10:15,1647007813552,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,8
27,1647007815036,11/03/2022 14:10:15,1647007813552,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,2
28,1647007815036,11/03/2022 14:10:15,1647007813552,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,2
29,1647007815036,11/03/2022 14:10:15,1647007813552,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,1
30,1647007815036,11/03/2022 14:10:15,1647007813552,1,11/03/2022 15:10:13,73265,15,questionnaire-w32a,,20301183,BLIND,6013546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1519x714,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,51060
1,1646995800411,11/03/2022 10:50:00,1646995800281,1,11/03/2022 11:50:00,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1646995842243,11/03/2022 10:50:42,1646995842154,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0,7
3,1646995842300,11/03/2022 10:50:42,1646995842155,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1,5
4,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2,6
5,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3,6
6,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4,7
7,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5,5
8,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6,3
9,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7,2
10,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8,3
11,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9,1
12,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10,6
13,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11,0
14,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12,0
15,1646995842300,11/03/2022 10:50:42,1646995842156,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13,1
16,1646995842300,11/03/2022 10:50:42,1646995842157,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,8
17,1646995842300,11/03/2022 10:50:42,1646995842157,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,6
18,1646995842300,11/03/2022 10:50:42,1646995842157,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,7
19,1646995842300,11/03/2022 10:50:42,1646995842157,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,7
20,1646995842300,11/03/2022 10:50:42,1646995842157,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,8
21,1646995842300,11/03/2022 10:50:42,1646995842157,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,6
22,1646995842300,11/03/2022 10:50:42,1646995842157,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,4
23,1646995842398,11/03/2022 10:50:42,1646995842157,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,3
24,1646995842398,11/03/2022 10:50:42,1646995842158,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,4
25,1646995842398,11/03/2022 10:50:42,1646995842158,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,2
26,1646995842398,11/03/2022 10:50:42,1646995842158,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,7
27,1646995842398,11/03/2022 10:50:42,1646995842158,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,1
28,1646995842398,11/03/2022 10:50:42,1646995842158,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,1
29,1646995842398,11/03/2022 10:50:42,1646995842158,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,2
30,1646995842398,11/03/2022 10:50:42,1646995842158,1,11/03/2022 11:50:42,73265,15,questionnaire-w32a,,20294456,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1148x741,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,41877
1,1646916576977,10/03/2022 12:49:36,1646916577795,1,10/03/2022 13:49:37,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1494x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1646916643512,10/03/2022 12:50:43,1646916644372,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0,0
3,1646916643604,10/03/2022 12:50:43,1646916644375,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1,3
4,1646916643604,10/03/2022 12:50:43,1646916644375,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2,3
5,1646916643604,10/03/2022 12:50:43,1646916644375,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3,3
6,1646916643604,10/03/2022 12:50:43,1646916644375,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4,3
7,1646916643604,10/03/2022 12:50:43,1646916644375,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5,3
8,1646916643604,10/03/2022 12:50:43,1646916644376,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6,1
9,1646916643604,10/03/2022 12:50:43,1646916644376,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7,1
10,1646916643604,10/03/2022 12:50:43,1646916644376,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8,4
11,1646916643604,10/03/2022 12:50:43,1646916644377,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9,1
12,1646916643604,10/03/2022 12:50:43,1646916644379,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10,6
13,1646916643604,10/03/2022 12:50:43,1646916644379,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11,0
14,1646916643604,10/03/2022 12:50:43,1646916644379,1,10/03/2022 13:50:44,73265,15,questionnaire-w32a,,20266444,BLIND,5998568,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.36,1494x934,1477x815,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12,5
